Date;Group;Series;Value
30/12/2008;Currencies against Swedish kronor;1 SEK = ? DKK;0,6812
02/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6873
05/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,694
07/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6995
08/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6935
09/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6952
12/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6952
13/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6845
14/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6849
15/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6689
16/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,688
19/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6959
20/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6842
21/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6866
22/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7025
23/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6923
26/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,703
27/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,713
28/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7045
29/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7042
30/01/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7018
02/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6974
03/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6966
04/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6949
05/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7005
06/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7085
09/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,708
10/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7097
11/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,694
12/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6899
13/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6916
16/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6875
17/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,678
18/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6718
19/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,681
20/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6732
23/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6651
24/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6623
25/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6618
26/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6592
27/02/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6502
02/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6452
03/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6477
04/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6454
05/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6519
06/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6398
09/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6431
10/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6454
11/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6645
12/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6598
13/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6739
16/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6777
17/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6761
18/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6812
19/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6847
20/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6793
23/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6759
24/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6866
25/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6777
26/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6814
27/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6899
30/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6784
31/03/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6787
01/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6814
02/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6875
03/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6897
06/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6971
07/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,687
08/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6803
09/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,68
14/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,684
15/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6863
16/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6842
17/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6791
20/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6734
21/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6651
22/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6739
23/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6784
24/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6856
27/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6908
28/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6944
29/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,694
30/04/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6986
04/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6981
05/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7035
06/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,70
07/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,712
08/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7092
11/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7128
12/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7013
13/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7042
14/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6918
15/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6949
18/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6993
19/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7156
20/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7117
22/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,711
25/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7115
26/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7077
27/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7047
28/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6913
29/05/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6937
01/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6995
02/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,702
03/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6971
04/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6842
05/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6824
08/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,681
09/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6873
10/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6918
11/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6913
12/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6935
15/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6854
16/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,684
17/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6868
18/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6782
22/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,675
23/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6691
24/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6707
25/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6768
26/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6759
29/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6798
30/06/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6866
01/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6932
02/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6918
03/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6814
06/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6828
07/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,681
08/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6723
09/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6741
10/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6775
13/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6716
14/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6768
15/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6775
16/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6766
17/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6729
20/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6768
21/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6798
22/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6889
23/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,6923
24/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7015
27/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7035
28/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7087
29/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7003
30/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7092
31/07/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7161
03/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7283
04/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7236
05/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7236
06/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7236
07/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7246
10/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7286
11/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7265
12/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7194
13/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7299
14/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7302
17/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7236
18/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7262
19/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7244
20/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7299
21/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7297
24/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7399
25/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,735
26/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7386
27/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7329
28/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7313
31/08/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7305
01/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7331
02/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7197
03/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7223
04/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7231
07/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7265
08/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7289
09/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7283
10/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7294
11/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7318
14/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,726
15/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7286
16/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7315
17/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7361
18/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7331
21/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7342
22/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7356
23/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7386
24/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7356
25/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7331
28/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7267
29/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7278
30/09/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7273
01/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7326
02/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7254
05/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7228
06/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7246
07/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,726
08/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7239
09/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,722
12/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7199
13/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,722
14/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7215
15/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7225
16/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7148
19/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7184
20/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7181
21/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7184
22/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7223
23/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,726
26/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7313
27/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7278
28/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7197
29/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7176
30/10/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7166
02/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7138
03/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7115
04/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,713
05/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7092
06/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7168
09/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7212
10/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7239
11/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7281
12/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7291
13/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7281
16/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7294
17/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7286
18/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7286
19/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7249
20/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7231
23/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7233
24/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7192
25/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7212
26/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7112
27/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,71
30/11/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7115
01/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,712
02/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7151
03/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7215
04/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7174
07/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7143
08/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7107
09/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,709
10/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,711
11/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7133
14/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7128
15/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7125
16/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7128
17/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7135
18/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,713
21/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7138
22/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,714
23/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7105
28/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,713
29/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7174
30/12/2009;Currencies against Swedish kronor;1 SEK = ? DKK;0,7186
04/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7281
05/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,731
07/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7281
08/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7294
11/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7294
12/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7291
13/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7278
14/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7299
15/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7321
18/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,735
19/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,735
20/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7356
21/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7334
22/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7315
25/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7275
26/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7246
27/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7265
28/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7291
29/01/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,727
01/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7299
02/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7342
03/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7386
04/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7361
05/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7283
08/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7342
09/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7342
10/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7375
11/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,744
12/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7547
15/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7536
16/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7544
17/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,755
18/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7576
19/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7564
22/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7576
23/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7625
24/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7599
25/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7631
26/02/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7648
01/03/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7642
02/03/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7634
03/03/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7587
04/03/2010;Currencies against Swedish kronor;1 SEK = ? DKK;0,7625
